"91    Lok. Zagreb - Gorica
Name: Match, dtype: object",888sport,2.90,2.20,3.10
"91    Lok. Zagreb - Gorica
Name: Match, dtype: object",Asianodds,2.85,2.34,3.18
"91    Lok. Zagreb - Gorica
Name: Match, dtype: object",bet-at-home,3.03,2.39,3.21
"91    Lok. Zagreb - Gorica
Name: Match, dtype: object",bet365,3.20,1.99,3.30
"91    Lok. Zagreb - Gorica
Name: Match, dtype: object",Betfair,2.95,2.32,3.00
"92    Osijek - Zapresic
Name: Match, dtype: object",10Bet,1.54,2.65,8.25
"92    Osijek - Zapresic
Name: Match, dtype: object",12BET,1.61,2.65,9.00
"92    Osijek - Zapresic
Name: Match, dtype: object",188BET,1.61,2.75,10.00
"92    Osijek - Zapresic
Name: Match, dtype: object",18bet,1.57,2.63,9.50
"92    Osijek - Zapresic
Name: Match, dtype: object",888sport,1.57,2.63,9.50
"92    Osijek - Zapresic
Name: Match, dtype: object",Asianodds,1.60,2.78,9.20
"92    Osijek - Zapresic
Name: Match, dtype: object",bet-at-home,1.59,2.86,10.25
"92    Osijek - Zapresic
Name: Match, dtype: object",bet365,1.62,2.57,8.75
"92    Osijek - Zapresic
Name: Match, dtype: object",Betfair,1.50,2.80,10.50
"94    APOEL - AEL Limassol
Name: Match, dtype: object",10Bet,2.65,2.10,3.55
"94    APOEL - AEL Limassol
Name: Match, dtype: object",12BET,2.60,2.15,3.70
"94    APOEL - AEL Limassol
Name: Match, dtype: object",188BET,2.50,2.25,3.75
"94    APOEL - AEL Limassol
Name: Match, dtype: object",18bet,2.60,2.15,3.70
"94    APOEL - AEL Limassol
Name: Match, dtype: object",888sport,2.60,2.15,3.75
"94    APOEL - AEL Limassol
Name: Match, dtype: object",Asianodds,2.55,2.26,3.88
"94    APOEL - AEL Limassol
Name: Match, dtype: object",bet365,2.66,2.16,3.55
"94    APOEL - AEL Limassol
Name: Match, dtype: object",Bethard,2.48,2.35,3.75
"95    Mlada Boleslav - Zlin
Name: Match, dtype: object",10Bet,2.15,2.30,4.35
"95    Mlada Boleslav - Zlin
Name: Match, dtype: object",12BET,2.25,2.30,4.40
"95    Mlada Boleslav - Zlin
Name: Match, dtype: object",188BET,2.25,2.40,4.50
"95    Mlada Boleslav - Zlin
Name: Match, dtype: object",18bet,2.20,2.25,4.60
"95    Mlada Boleslav - Zlin
Name: Match, dtype: object",888sport,2.20,2.30,4.50
"95    Mlada Boleslav - Zlin
Name: Match, dtype: object",Asianodds,2.14,2.42,4.85
"95    Mlada Boleslav - Zlin
Name: Match, dtype: object",bet-at-home,2.29,2.47,4.66
"95    Mlada Boleslav - Zlin
Name: Match, dtype: object",bet365,2.30,2.20,4.30
"95    Mlada Boleslav - Zlin
Name: Match, dtype: object",Betfair,2.18,2.35,4.40
"96    Bohemians 1905 - Opava
Name: Match, dtype: object",10Bet,1.87,2.20,6.30
"96    Bohemians 1905 - Opava
Name: Match, dtype: object",12BET,1.95,2.20,7.00
"96    Bohemians 1905 - Opava
Name: Match, dtype: object",188BET,1.95,2.25,8.50
"96    Bohemians 1905 - Opava
Name: Match, dtype: object",18bet,1.87,2.15,8.50
"96    Bohemians 1905 - Opava
Name: Match, dtype: object",888sport,1.91,2.15,8.00
"96    Bohemians 1905 - Opava
Name: Match, dtype: object",Asianodds,1.95,2.31,7.10
"96    Bohemians 1905 - Opava
Name: Match, dtype: object",bet-at-home,1.97,2.34,7.75
"96    Bohemians 1905 - Opava
Name: Match, dtype: object",bet365,1.97,2.31,5.60
"96    Bohemians 1905 - Opava
Name: Match, dtype: object",Betfair,1.83,2.28,8.00
"97    Pribram - Dukla Prague
Name: Match, dtype: object",10Bet,1.83,2.40,5.55
"97    Pribram - Dukla Prague
Name: Match, dtype: object",12BET,1.86,2.45,6.25
"97    Pribram - Dukla Prague
Name: Match, dtype: object",188BET,1.83,2.50,7.00
"97    Pribram - Dukla Prague
Name: Match, dtype: object",18bet,1.80,2.40,7.00
"97    Pribram - Dukla Prague
Name: Match, dtype: object",888sport,1.91,2.30,6.00
"97    Pribram - Dukla Prague
Name: Match, dtype: object",Asianodds,1.92,2.52,5.90
"97    Pribram - Dukla Prague
Name: Match, dtype: object",bet-at-home,1.94,2.54,6.45
"97    Pribram - Dukla Prague
Name: Match, dtype: object",bet365,1.84,2.43,6.00
"97    Pribram - Dukla Prague
Name: Match, dtype: object",Betfair,1.78,2.55,6.25
"98    Slovacko - Karvina
Name: Match, dtype: object",10Bet,2.00,2.35,4.85
"98    Slovacko - Karvina
Name: Match, dtype: object",12BET,2.10,2.30,5.25
"98    Slovacko - Karvina
Name: Match, dtype: object",188BET,2.05,2.37,6.00
"98    Slovacko - Karvina
Name: Match, dtype: object",18bet,2.05,2.25,5.50
"98    Slovacko - Karvina
Name: Match, dtype: object",888sport,2.05,2.30,5.50
"98    Slovacko - Karvina
Name: Match, dtype: object",Asianodds,2.02,2.48,5.30
"98    Slovacko - Karvina
Name: Match, dtype: object",bet-at-home,2.09,2.52,5.44
"98    Slovacko - Karvina
Name: Match, dtype: object",bet365,2.12,2.27,4.80
"98    Slovacko - Karvina
Name: Match, dtype: object",Betfair,1.98,2.38,5.40
"100    Plzen - Ostrava
Name: Match, dtype: object",10Bet,2.10,2.20,4.50
"100    Plzen - Ostrava
Name: Match, dtype: object",12BET,2.25,2.25,4.70
"100    Plzen - Ostrava
Name: Match, dtype: object",188BET,2.20,2.37,5.00
"100    Plzen - Ostrava
Name: Match, dtype: object",18bet,2.15,2.20,5.00
"100    Plzen - Ostrava
Name: Match, dtype: object",888sport,2.15,2.25,5.00
"100    Plzen - Ostrava
Name: Match, dtype: object",Asianodds,2.20,2.34,4.85
"100    Plzen - Ostrava
Name: Match, dtype: object",bet-at-home,2.28,2.35,5.12
"100    Plzen - Ostrava
Name: Match, dtype: object",bet365,2.25,2.29,4.20
"100    Plzen - Ostrava
Name: Match, dtype: object",Betfair,2.12,2.35,4.70
"101    Slavia Prague - Sparta Prague
Name: Match, dtype: object",10Bet,2.05,2.25,4.55
"101    Slavia Prague - Sparta Prague
Name: Match, dtype: object",12BET,2.20,2.25,4.70
"101    Slavia Prague - Sparta Prague
Name: Match, dtype: object",188BET,2.25,2.30,5.00
"101    Slavia Prague - Sparta Prague
Name: Match, dtype: object",18bet,2.15,2.25,4.80
"101    Slavia Prague - Sparta Prague
Name: Match, dtype: object",888sport,2.25,2.20,5.00
"101    Slavia Prague - Sparta Prague
Name: Match, dtype: object",Asianodds,2.20,2.41,4.60
"101    Slavia Prague - Sparta Prague
Name: Match, dtype: object",bet-at-home,2.18,2.48,5.08
"101    Slavia Prague - Sparta Prague
Name: Match, dtype: object",bet365,2.26,2.19,4.50
"101    Slavia Prague - Sparta Prague
Name: Match, dtype: object",Betfair,2.17,2.30,4.70
"102    Chrudim - Zizkov
Name: Match, dtype: object",18bet,5.75,2.50,1.84
"102    Chrudim - Zizkov
Name: Match, dtype: object",bet365,6.00,2.60,1.83
"102    Chrudim - Zizkov
Name: Match, dtype: object",BoyleSports,6.00,2.40,1.87
"102    Chrudim - Zizkov
Name: Match, dtype: object",Interwetten,5.65,2.58,1.87
"103    Hradec Kralove - Mas Taborsko
Name: Match, dtype: object",18bet,2.90,2.30,3.05
"103    Hradec Kralove - Mas Taborsko
Name: Match, dtype: object",bet365,3.00,2.40,3.00
"103    Hradec Kralove - Mas Taborsko
Name: Match, dtype: object",Betfair,2.75,2.30,3.10
"103    Hradec Kralove - Mas Taborsko
Name: Match, dtype: object",BoyleSports,2.81,2.35,3.15
"104    Jihlava - Brno
Name: Match, dtype: object",18bet,2.65,2.25,3.40
"104    Jihlava - Brno
Name: Match, dtype: object",bet365,2.75,2.30,3.40
"104    Jihlava - Brno
Name: Match, dtype: object",Betfair,2.60,2.20,3.60
"104    Jihlava - Brno
Name: Match, dtype: object",BoyleSports,2.53,2.35,3.60
"105    Sokolov - Usti nad Labem
Name: Match, dtype: object",18bet,2.95,2.20,3.15
"105    Sokolov - Usti nad Labem
Name: Match, dtype: object",bet365,3.10,2.25,3.20
"105    Sokolov - Usti nad Labem
Name: Match, dtype: object",Betfair,2.90,2.15,3.20
"105    Sokolov - Usti nad Labem
Name: Match, dtype: object",BoyleSports,2.85,2.28,3.24
"106    Trinec - Ceske Budejovice
Name: Match, dtype: object",18bet,2.55,2.25,3.90
"106    Trinec - Ceske Budejovice
Name: Match, dtype: object",bet365,2.60,2.30,4.00
"106    Trinec - Ceske Budejovice
Name: Match, dtype: object",BoyleSports,2.50,2.10,4.20
"106    Trinec - Ceske Budejovice
Name: Match, dtype: object",eFortuna.pl,2.39,2.31,4.05
"107    Varnsdorf - Znojmo
Name: Match, dtype: object",18bet,2.55,2.25,3.70
"107    Varnsdorf - Znojmo
Name: Match, dtype: object",bet365,2.60,2.30,3.75
"107    Varnsdorf - Znojmo
Name: Match, dtype: object",Betfair,2.50,2.15,3.80
"107    Varnsdorf - Znojmo
Name: Match, dtype: object",BoyleSports,2.41,2.32,3.95
"108    Vitkovice - FK Pardubice
Name: Match, dtype: object",18bet,3.40,2.20,2.75
"108    Vitkovice - FK Pardubice
Name: Match, dtype: object",bet365,3.50,2.25,2.87
"108    Vitkovice - FK Pardubice
Name: Match, dtype: object",Betfair,3.50,2.10,2.80
"108    Vitkovice - FK Pardubice
Name: Match, dtype: object",BoyleSports,3.50,2.29,2.66
"109    Vlasim - Prostejov
Name: Match, dtype: object",18bet,2.65,2.20,3.70
"109    Vlasim - Prostejov
Name: Match, dtype: object",bet365,2.75,2.25,3.75
"109    Vlasim - Prostejov
Name: Match, dtype: object",Betfair,2.60,2.15,3.75
"109    Vlasim - Prostejov
Name: Match, dtype: object",BoyleSports,2.52,2.25,3.88
"110    Unicov - Hulin
Name: Match, dtype: object",12BET,2.20,2.50,3.80
"110    Unicov - Hulin
Name: Match, dtype: object",18bet,2.15,2.40,4.00
"110    Unicov - Hulin
Name: Match, dtype: object",888sport,2.18,2.54,3.85
"110    Unicov - Hulin
Name: Match, dtype: object",Asianodds,2.10,2.70,4.10
"112    Ostrava - Slavia Prague
Name: Match, dtype: object",10Bet,6.40,2.25,1.87
"112    Ostrava - Slavia Prague
Name: Match, dtype: object",12BET,6.75,2.25,1.95
"112    Ostrava - Slavia Prague
Name: Match, dtype: object",188BET,7.50,2.30,1.95
"112    Ostrava - Slavia Prague
Name: Match, dtype: object",18bet,7.00,2.25,1.87
"112    Ostrava - Slavia Prague
Name: Match, dtype: object",888sport,7.50,2.20,1.87
"112    Ostrava - Slavia Prague
Name: Match, dtype: object",Asianodds,7.00,2.30,1.90
"112    Ostrava - Slavia Prague
Name: Match, dtype: object",bet-at-home,8.30,2.41,1.83
"112    Ostrava - Slavia Prague
Name: Match, dtype: object",bet365,7.47,2.44,1.96
"112    Ostrava - Slavia Prague
Name: Match, dtype: object",Bethard,5.60,2.30,1.97
"112    Ostrava - Slavia Prague
Name: Match, dtype: object",BetVictor,7.00,2.28,1.88
"113    Ceske Budejovice U21 - Zlin U21
Name: Match, dtype: object",188BET,2.05,2.45,4.10
"113    Ceske Budejovice U21 - Zlin U21
Name: Match, dtype: object",18bet,2.20,2.50,3.80
"113    Ceske Budejovice U21 - Zlin U21
Name: Match, dtype: object",Asianodds,2.16,2.76,3.50
"114    FC Copenhagen - Nordsjaelland
Name: Match, dtype: object",10Bet,1.91,2.65,4.55
"114    FC Copenhagen - Nordsjaelland
Name: Match, dtype: object",12BET,2.00,2.55,4.70
"114    FC Copenhagen - Nordsjaelland
Name: Match, dtype: object",188BET,1.95,2.75,4.75
"114    FC Copenhagen - Nordsjaelland
Name: Match, dtype: object",18bet,2.00,2.55,4.50
"114    FC Copenhagen - Nordsjaelland
Name: Match, dtype: object",888sport,1.95,2.60,4.75
"114    FC Copenhagen - Nordsjaelland
Name: Match, dtype: object",Asianodds,1.92,2.79,4.95
"114    FC Copenhagen - Nordsjaelland
Name: Match, dtype: object",bet-at-home,1.96,2.86,5.02
"114    FC Copenhagen - Nordsjaelland
Name: Match, dtype: object",bet365,2.07,2.41,4.50
"114    FC Copenhagen - Nordsjaelland
Name: Match, dtype: object",Betfair,1.92,2.60,5.25
"115    Midtjylland - Esbjerg
Name: Match, dtype: object",10Bet,2.50,2.35,3.25
"115    Midtjylland - Esbjerg
Name: Match, dtype: object",12BET,2.60,2.35,3.40
"115    Midtjylland - Esbjerg
Name: Match, dtype: object",188BET,2.75,2.50,3.25
"115    Midtjylland - Esbjerg
Name: Match, dtype: object",18bet,2.50,2.38,3.30
"115    Midtjylland - Esbjerg
Name: Match, dtype: object",888sport,2.63,2.40,3.20
"115    Midtjylland - Esbjerg
Name: Match, dtype: object",Asianodds,2.58,2.50,3.42
"115    Midtjylland - Esbjerg
Name: Match, dtype: object",bet-at-home,2.65,2.56,3.48
"115    Midtjylland - Esbjerg
Name: Match, dtype: object",bet365,2.54,2.22,3.60
"115    Midtjylland - Esbjerg
Name: Match, dtype: object",Betfair,2.60,2.43,3.40
"116    Odense - Brondby
Name: Match, dtype: object",10Bet,2.45,2.35,3.45
"116    Odense - Brondby
Name: Match, dtype: object",12BET,2.60,2.30,3.50
"116    Odense - Brondby
Name: Match, dtype: object",188BET,2.75,2.40,3.40
"116    Odense - Brondby
Name: Match, dtype: object",18bet,2.50,2.30,3.50
"116    Odense - Brondby
Name: Match, dtype: object",888sport,2.60,2.30,3.50
"116    Odense - Brondby
Name: Match, dtype: object",Asianodds,2.59,2.36,3.68
"116    Odense - Brondby
Name: Match, dtype: object",bet-at-home,2.55,2.56,3.68
"116    Odense - Brondby
Name: Match, dtype: object",bet365,2.64,2.12,3.70
"116    Odense - Brondby
Name: Match, dtype: object",Betfair,2.65,2.38,3.45
"117    Aarhus - Randers FC
Name: Match, dtype: object",10Bet,2.55,2.15,3.60
"117    Aarhus - Randers FC
Name: Match, dtype: object",12BET,2.65,2.10,3.80
"117    Aarhus - Randers FC
Name: Match, dtype: object",188BET,2.62,2.25,3.75
"117    Aarhus - Randers FC
Name: Match, dtype: object",18bet,2.63,2.10,3.80
"117    Aarhus - Randers FC
Name: Match, dtype: object",888sport,2.70,2.10,3.80
"117    Aarhus - Randers FC
Name: Match, dtype: object",Asianodds,2.61,2.23,4.00
"117    Aarhus - Randers FC
Name: Match, dtype: object",bet-at-home,2.75,2.28,3.93
"117    Aarhus - Randers FC
Name: Match, dtype: object",bet365,2.67,2.11,3.65
"117    Aarhus - Randers FC
Name: Match, dtype: object",Betfair,2.65,2.18,3.90
"118    Fredericia - Hvidovre
Name: Match, dtype: object",10Bet,2.60,2.20,3.40
"118    Fredericia - Hvidovre
Name: Match, dtype: object",12BET,2.70,2.20,3.60
"118    Fredericia - Hvidovre
Name: Match, dtype: object",188BET,2.75,2.30,3.50
"118    Fredericia - Hvidovre
Name: Match, dtype: object",18bet,2.70,2.20,3.70
"118    Fredericia - Hvidovre
Name: Match, dtype: object",888sport,2.70,2.10,3.60
"118    Fredericia - Hvidovre
Name: Match, dtype: object",Asianodds,2.59,2.31,3.74
"118    Fredericia - Hvidovre
Name: Match, dtype: object",bet-at-home,2.76,2.35,3.66
"118    Fredericia - Hvidovre
Name: Match, dtype: object",bet365,2.71,2.12,3.60
"118    Fredericia - Hvidovre
Name: Match, dtype: object",Betfair,2.80,2.08,3.85
"119    Helsingor - Lyngby
Name: Match, dtype: object",10Bet,3.30,2.30,2.50
"119    Helsingor - Lyngby
Name: Match, dtype: object",12BET,3.40,2.35,2.60
"119    Helsingor - Lyngby
Name: Match, dtype: object",188BET,3.40,2.50,2.62
"119    Helsingor - Lyngby
Name: Match, dtype: object",18bet,3.40,2.38,2.63
"119    Helsingor - Lyngby
Name: Match, dtype: object",888sport,3.40,2.30,2.50
"119    Helsingor - Lyngby
Name: Match, dtype: object",Asianodds,3.58,2.48,2.48
"119    Helsingor - Lyngby
Name: Match, dtype: object",bet-at-home,3.51,2.54,2.62
"119    Helsingor - Lyngby
Name: Match, dtype: object",bet365,3.50,2.15,2.70
"119    Helsingor - Lyngby
Name: Match, dtype: object",Betfair,3.30,2.50,2.55
"120    Koge - Roskilde
Name: Match, dtype: object",10Bet,2.75,2.30,2.95
"120    Koge - Roskilde
Name: Match, dtype: object",12BET,2.85,2.25,3.20
"120    Koge - Roskilde
Name: Match, dtype: object",188BET,2.87,2.40,3.20
"120    Koge - Roskilde
Name: Match, dtype: object",18bet,2.80,2.30,3.20
"120    Koge - Roskilde
Name: Match, dtype: object",888sport,2.90,2.25,3.00
"120    Koge - Roskilde
Name: Match, dtype: object",Asianodds,2.82,2.42,3.14
"120    Koge - Roskilde
Name: Match, dtype: object",bet-at-home,2.96,2.48,3.13
"120    Koge - Roskilde
Name: Match, dtype: object",bet365,2.89,2.12,3.30
"120    Koge - Roskilde
Name: Match, dtype: object",Betfair,2.80,2.40,3.15
"121    Naestved - Thisted FC
Name: Match, dtype: object",10Bet,1.71,2.65,5.60
"121    Naestved - Thisted FC
Name: Match, dtype: object",188BET,1.80,2.60,6.25
"121    Naestved - Thisted FC
Name: Match, dtype: object",18bet,1.80,2.75,6.50
"121    Naestved - Thisted FC
Name: Match, dtype: object",888sport,1.75,2.63,6.50
"121    Naestved - Thisted FC
Name: Match, dtype: object",Asianodds,1.73,2.70,6.00
"121    Naestved - Thisted FC
Name: Match, dtype: object",bet-at-home,1.74,2.79,6.50
"121    Naestved - Thisted FC
Name: Match, dtype: object",bet365,1.78,2.85,6.39
"121    Naestved - Thisted FC
Name: Match, dtype: object",Betfair,1.83,2.47,6.00
"121    Naestved - Thisted FC
Name: Match, dtype: object",Bethard,1.73,2.65,6.00
"121    Naestved - Thisted FC
Name: Match, dtype: object",BetVictor,1.75,2.70,6.25
"122    Silkeborg - Nykobing
Name: Match, dtype: object",10Bet,1.67,2.75,5.55
"122    Silkeborg - Nykobing
Name: Match, dtype: object",12BET,1.75,2.70,6.00
"122    Silkeborg - Nykobing
Name: Match, dtype: object",188BET,1.72,2.87,6.50
"122    Silkeborg - Nykobing
Name: Match, dtype: object",18bet,1.73,2.80,6.00
"122    Silkeborg - Nykobing
Name: Match, dtype: object",888sport,1.73,2.60,6.50
"122    Silkeborg - Nykobing
Name: Match, dtype: object",Asianodds,1.72,2.92,6.10
"122    Silkeborg - Nykobing
Name: Match, dtype: object",bet-at-home,1.73,3.02,6.14
"122    Silkeborg - Nykobing
Name: Match, dtype: object",bet365,1.77,2.59,6.00
"122    Silkeborg - Nykobing
Name: Match, dtype: object",Betfair,1.72,2.80,6.25
"123    Viborg - F. Amager
Name: Match, dtype: object",10Bet,2.20,2.30,4.10
"123    Viborg - F. Amager
Name: Match, dtype: object",12BET,2.30,2.30,4.30
"123    Viborg - F. Amager
Name: Match, dtype: object",188BET,2.25,2.37,4.50
"123    Viborg - F. Amager
Name: Match, dtype: object",18bet,2.30,2.25,4.50
"123    Viborg - F. Amager
Name: Match, dtype: object",888sport,2.25,2.25,4.33
"123    Viborg - F. Amager
Name: Match, dtype: object",Asianodds,2.27,2.45,4.20
"123    Viborg - F. Amager
Name: Match, dtype: object",bet-at-home,2.31,2.48,4.39
"123    Viborg - F. Amager
Name: Match, dtype: object",bet365,2.33,2.22,4.20
"123    Viborg - F. Amager
Name: Match, dtype: object",Betfair,2.28,2.35,4.25
"124    B.93 - AB Copenhagen
Name: Match, dtype: object",18bet,3.15,2.20,2.90
"124    B.93 - AB Copenhagen
Name: Match, dtype: object",888sport,3.10,2.25,2.87
"124    B.93 - AB Copenhagen
Name: Match, dtype: object",bet-at-home,3.20,2.15,2.90
"124    B.93 - AB Copenhagen
Name: Match, dtype: object",bet365,3.14,2.30,2.79
"124    B.93 - AB Copenhagen
Name: Match, dtype: object",BoyleSports,3.20,2.25,3.00
"125    Brabrand - Vanlose
Name: Match, dtype: object",18bet,1.86,2.35,7.00
"125    Brabrand - Vanlose
Name: Match, dtype: object",888sport,1.90,2.37,6.50
"125    Brabrand - Vanlose
Name: Match, dtype: object",bet-at-home,1.87,2.25,7.00
"125    Brabrand - Vanlose
Name: Match, dtype: object",bet365,1.90,2.38,6.10
"125    Brabrand - Vanlose
Name: Match, dtype: object",BoyleSports,1.81,2.55,6.50
"126    Hellerup - Bronshoj
Name: Match, dtype: object",10Bet,2.65,2.35,3.00
"126    Hellerup - Bronshoj
Name: Match, dtype: object",18bet,2.80,2.30,3.05
"126    Hellerup - Bronshoj
Name: Match, dtype: object",888sport,2.75,2.40,3.10
"126    Hellerup - Bronshoj
Name: Match, dtype: object",bet-at-home,2.60,2.30,3.40
"126    Hellerup - Bronshoj
Name: Match, dtype: object",bet365,2.49,2.42,3.38
"126    Hellerup - Bronshoj
Name: Match, dtype: object",Bethard,2.75,2.35,3.30
"127    Middelfart - Aarhus Fremad
Name: Match, dtype: object",18bet,2.45,2.25,3.80
"127    Middelfart - Aarhus Fremad
Name: Match, dtype: object",888sport,2.60,2.30,3.60
"127    Middelfart - Aarhus Fremad
Name: Match, dtype: object",bet-at-home,2.40,2.20,4.00
"127    Middelfart - Aarhus Fremad
Name: Match, dtype: object",bet365,2.32,2.35,3.94
"127    Middelfart - Aarhus Fremad
Name: Match, dtype: object",BoyleSports,2.43,2.33,3.95
"128    Ringkobing - Jammerbugt
Name: Match, dtype: object",18bet,3.60,2.15,2.75
"128    Ringkobing - Jammerbugt
Name: Match, dtype: object",888sport,3.40,2.20,2.75
"128    Ringkobing - Jammerbugt
Name: Match, dtype: object",bet-at-home,3.50,2.10,2.75
"128    Ringkobing - Jammerbugt
Name: Match, dtype: object",bet365,3.60,2.21,2.62
"128    Ringkobing - Jammerbugt
Name: Match, dtype: object",BoyleSports,3.55,2.20,2.80
"129    Skive - Kolding IF
Name: Match, dtype: object",10Bet,2.70,2.20,3.20
"129    Skive - Kolding IF
Name: Match, dtype: object",18bet,2.90,2.20,3.30
"129    Skive - Kolding IF
Name: Match, dtype: object",888sport,2.75,2.25,3.25
"129    Skive - Kolding IF
Name: Match, dtype: object",bet-at-home,2.80,2.20,3.25
"129    Skive - Kolding IF
Name: Match, dtype: object",bet365,2.66,2.28,3.38
"129    Skive - Kolding IF
Name: Match, dtype: object",Bethard,2.80,2.25,3.45
"132    Dalum IF - Slagelse B&I
Name: Match, dtype: object",10Bet,3.00,2.05,3.10
"132    Dalum IF - Slagelse B&I
Name: Match, dtype: object",18bet,3.15,2.05,3.25
"132    Dalum IF - Slagelse B&I
Name: Match, dtype: object",888sport,3.10,2.10,3.20
"132    Dalum IF - Slagelse B&I
Name: Match, dtype: object",bet-at-home,3.10,2.05,3.30
"132    Dalum IF - Slagelse B&I
Name: Match, dtype: object",bet365,2.96,2.14,3.26
"132    Dalum IF - Slagelse B&I
Name: Match, dtype: object",Bethard,3.15,2.08,3.35
"133    Hillerod - Avarta
Name: Match, dtype: object",10Bet,2.70,2.15,3.30
"133    Hillerod - Avarta
Name: Match, dtype: object",18bet,2.80,2.15,3.45
"133    Hillerod - Avarta
Name: Match, dtype: object",888sport,2.75,2.20,3.40
"133    Hillerod - Avarta
Name: Match, dtype: object",bet-at-home,2.80,2.10,3.50
"133    Hillerod - Avarta
Name: Match, dtype: object",bet365,2.65,2.21,3.55
"133    Hillerod - Avarta
Name: Match, dtype: object",Bethard,2.85,2.18,3.55
"134    Kjellerup - Vejgaard
Name: Match, dtype: object",10Bet,4.15,2.35,2.15
"134    Kjellerup - Vejgaard
Name: Match, dtype: object",18bet,4.50,2.40,2.10
"134    Kjellerup - Vejgaard
Name: Match, dtype: object",888sport,4.33,2.40,2.20
"134    Kjellerup - Vejgaard
Name: Match, dtype: object",bet-at-home,4.00,2.30,2.30
"134    Kjellerup - Vejgaard
Name: Match, dtype: object",bet365,3.82,2.40,2.31
"134    Kjellerup - Vejgaard
Name: Match, dtype: object",Bethard,4.30,2.50,2.17
"135    Marienlyst - Tarup-Paarup
Name: Match, dtype: object",10Bet,6.00,2.35,1.80
"135    Marienlyst - Tarup-Paarup
Name: Match, dtype: object",18bet,6.25,2.40,1.84
"135    Marienlyst - Tarup-Paarup
Name: Match, dtype: object",888sport,6.50,2.40,1.83
"135    Marienlyst - Tarup-Paarup
Name: Match, dtype: object",bet-at-home,5.50,2.25,2.05
"135    Marienlyst - Tarup-Paarup
Name: Match, dtype: object",bet365,5.20,2.40,1.99
"135    Marienlyst - Tarup-Paarup
Name: Match, dtype: object",Bethard,6.75,2.50,1.81
"136    Odder - Sydvest
Name: Match, dtype: object",10Bet,2.80,2.20,3.10
"136    Odder - Sydvest
Name: Match, dtype: object",18bet,2.90,2.20,3.20
"136    Odder - Sydvest
Name: Match, dtype: object",888sport,2.87,2.25,3.20
"136    Odder - Sydvest
Name: Match, dtype: object",bet-at-home,2.60,2.30,3.40
"136    Odder - Sydvest
Name: Match, dtype: object",bet365,2.51,2.40,3.38
"136    Odder - Sydvest
Name: Match, dtype: object",Bethard,2.80,2.30,3.35
"143    El Ismaily - Al Ahly
Name: Match, dtype: object",10Bet,5.55,2.10,2.10
"143    El Ismaily - Al Ahly
Name: Match, dtype: object",12BET,6.00,2.10,2.15
"143    El Ismaily - Al Ahly
Name: Match, dtype: object",188BET,6.50,2.10,2.10
"143    El Ismaily - Al Ahly
Name: Match, dtype: object",18bet,6.25,2.05,2.10
"143    El Ismaily - Al Ahly
Name: Match, dtype: object",888sport,6.50,2.00,2.10
"143    El Ismaily - Al Ahly
Name: Match, dtype: object",Asianodds,6.05,2.21,2.10
"143    El Ismaily - Al Ahly
Name: Match, dtype: object",bet365,6.26,2.24,2.17
"143    El Ismaily - Al Ahly
Name: Match, dtype: object",Betfair,5.80,2.14,2.09
"143    El Ismaily - Al Ahly
Name: Match, dtype: object",Bethard,5.80,2.23,2.04
"144    Pyramids - Nogoom FC
Name: Match, dtype: object",10Bet,1.74,2.40,7.00
"144    Pyramids - Nogoom FC
Name: Match, dtype: object",12BET,1.84,2.30,7.75
"144    Pyramids - Nogoom FC
Name: Match, dtype: object",188BET,1.83,2.25,8.00
"144    Pyramids - Nogoom FC
Name: Match, dtype: object",18bet,1.80,2.30,8.00
"144    Pyramids - Nogoom FC
Name: Match, dtype: object",888sport,1.83,2.20,8.50
"144    Pyramids - Nogoom FC
Name: Match, dtype: object",Asianodds,1.81,2.40,8.10
"144    Pyramids - Nogoom FC
Name: Match, dtype: object",bet365,1.78,2.55,8.43
"144    Pyramids - Nogoom FC
Name: Match, dtype: object",Betfair,1.86,2.40,6.00
"144    Pyramids - Nogoom FC
Name: Match, dtype: object",Bethard,1.76,2.35,8.50
"145    Aston Villa - Derby
Name: Match, dtype: object",10Bet,2.75,2.05,3.70
"145    Aston Villa - Derby
Name: Match, dtype: object",12BET,2.80,2.05,3.80
"145    Aston Villa - Derby
Name: Match, dtype: object",188BET,2.87,2.10,3.75
"145    Aston Villa - Derby
Name: Match, dtype: object",18bet,2.80,2.05,3.90
"145    Aston Villa - Derby
Name: Match, dtype: object",888sport,2.80,2.05,3.80
"145    Aston Villa - Derby
Name: Match, dtype: object",Asianodds,2.77,2.11,4.15
"145    Aston Villa - Derby
Name: Match, dtype: object",bet-at-home,2.96,2.22,4.10
"145    Aston Villa - Derby
Name: Match, dtype: object",bet365,2.81,2.01,4.10
"145    Aston Villa - Derby
Name: Match, dtype: object",Betfair,2.85,2.04,3.95
"146    Charlton - Sunderland
Name: Match, dtype: object",10Bet,3.35,1.95,3.05
"146    Charlton - Sunderland
Name: Match, dtype: object",12BET,3.35,2.00,3.20
"146    Charlton - Sunderland
Name: Match, dtype: object",188BET,3.40,2.05,3.40
"146    Charlton - Sunderland
Name: Match, dtype: object",18bet,3.40,2.05,3.13
"146    Charlton - Sunderland
Name: Match, dtype: object",888sport,3.60,2.00,3.10
"146    Charlton - Sunderland
Name: Match, dtype: object",Asianodds,3.60,2.06,3.15
